train_loss,train_accuracy,val_loss,val_accuracy
0.5812308420153225,0.7639392037453484,0.6046935121218363,0.7352683398053587
0.5793469443040735,0.7674082104487947,0.6125319798787435,0.7379576897432036
0.5794042208615471,0.759310029201755,0.6228454113006592,0.724298406797058
0.5825628936290741,0.7630643476599023,0.6246216297149658,0.7316698192595142
0.5717826748595518,0.7618343748028007,0.6370276808738708,0.7053602468533103
0.5815422359634849,0.7611623057273389,0.609542191028595,0.7381887781020456
0.5783074322868796,0.7718778530047341,0.6129414240519205,0.7358972861643897
0.5825280336772695,0.7581024310366816,0.6092817385991415,0.7271674456741706
0.5721580280977137,0.773203438260631,0.6169453660647074,0.7367458245748812
0.5714518831056707,0.7694696729695178,0.6317944526672363,0.7147293778483496
0.583392998751472,0.7626905162530863,0.5930198431015015,0.746456556084265
0.5828385651111603,0.7682132254582377,0.62575364112854,0.7233026102172868
0.5791097704102012,0.7624366046658984,0.6108079552650452,0.7230405187675796
0.5661189924268162,0.7749327008142224,0.5936491092046102,0.7527029536740449
0.570648235433242,0.7712711376306053,0.6310002605120341,0.723014091519757
0.5685886565376731,0.7680332015019267,0.5957026680310568,0.7472928595457455
0.5722252323346979,0.7732638293482791,0.6128690242767334,0.7309913114886998
0.5656927263035494,0.7678974500965902,0.6119601329167684,0.722743361509945
0.5660876070751863,0.7742390029649109,0.5917671124140421,0.7449721561809325
0.5662096879061531,0.7724557025654128,0.6239973902702332,0.7201807295460935
0.5717232840902665,0.7644882083752242,0.5972955028216044,0.7326429310150115
0.5725142780472251,0.7636198490451787,0.6041726867357889,0.7367097723919885
0.5696955077788409,0.764651521180371,0.6218582590421041,0.7187443945332023
0.5617000600870918,0.7696736102638576,0.599692722161611,0.7342193716759331
0.5730167925357819,0.7678256979362337,0.6248387098312378,0.7249187765735846
0.5589381105759564,0.7742044042711831,0.6073651115099589,0.731062350708758
0.569570441456402,0.7643320850582074,0.5907266537348429,0.7528552973456174
0.5663246319574469,0.7658025327852299,0.6160145401954651,0.7213289982882104
0.5666502906995661,0.7693919628689115,0.6080139676729838,0.7350398528200524
0.5629235856673297,0.7735326213488332,0.599724292755127,0.7403542492681066
0.5641875547521255,0.7634532248052173,0.618637760480245,0.7208076389643671
0.5574454858022577,0.7762329064788832,0.616960863272349,0.7204021105985977
0.5663739495417651,0.7714955891259649,0.603666881720225,0.725499923125445
0.5645745466737186,0.7705144096203199,0.596408486366272,0.7424933198690488
0.5556915349820081,0.7784890814112243,0.6171937386194865,0.7346971379102047
0.5558348438319038,0.7765654051293308,0.5946417649586996,0.7406932931511613
0.5580065162742839,0.7751069074613006,0.6302209695180258,0.731015086341687
0.5565026700496674,0.7756271880348796,0.603219230969747,0.7317084487979703
0.5728112424121183,0.7682419180783084,0.5983876387278239,0.737404457123244
0.5578222064410939,0.7795772918042077,0.6328003605206808,0.7236447765194184
0.5577383602366728,0.7719417217779218,0.5891416668891907,0.7459070944571589
0.5688427301014171,0.769654752713716,0.6349400281906128,0.7181289628497569
0.5615799023824579,0.7686945327050937,0.5987505515416464,0.7374535255602538
0.5614697792950798,0.7729895453551368,0.604820171991984,0.7258201046305924
0.569204824812272,0.7677940139407184,0.6158469120661417,0.7228018388414547
0.5539434482069576,0.7767738461687069,0.6012033621470133,0.732453167196144
0.561510922277675,0.7780123537700485,0.6188189586003622,0.725519351644892
0.5477034098961774,0.7796013742569992,0.5951604843139648,0.7390426758005265
0.5610085445291856,0.7788173234357859,0.6319522658983866,0.7176232507240448
0.5613541830988491,0.7693144899880549,0.612655500570933,0.7303319449319137
0.5521901442724115,0.7716563683268166,0.610342542330424,0.7291814613553357
0.549783764516606,0.7772442939742018,0.6206144094467163,0.7285997562586125
0.5702555004288169,0.7739102857842549,0.5909995039304098,0.7394513302914163
0.5599799103596631,0.7679201724047766,0.6116807460784912,0.7214603652927257
0.5574524192249074,0.7775825872254937,0.6509825388590494,0.7185913420240099
0.5563400019617641,0.7778189675851785,0.6067796945571899,0.728198224726862
0.5590028236894047,0.7695235368732075,0.6077024340629578,0.7334601680345271
0.5685989313265857,0.7713358837996342,0.6154314875602722,0.7275886506006372
0.5577947760329527,0.7685818505153972,0.5948262214660645,0.7404613256058523
0.5536385161035201,0.7754496672645035,0.6280055443445841,0.7359262296780557
0.5566378674086403,0.7768692184899341,0.6022032896677653,0.727466973478788
0.5556703998762018,0.7752718582030262,0.5879068771998087,0.742830812330609
0.5579511137569652,0.778031781030586,0.6022706429163615,0.7400889838756705
0.544266832225463,0.7815595357571499,0.5955974459648132,0.7420836885451698
0.5547931790351868,0.7757993053201766,0.610593577226003,0.7351624936325543
0.5481973991674536,0.7775959759176612,0.613998015721639,0.7259024164331856
0.5651386678218842,0.7769869197999134,0.6062329610188802,0.7320227781374555
0.554781890967313,0.7736999380969639,0.6195219953854879,0.7363129072395355
0.5496809763066909,0.7753453551524644,0.6007333000500997,0.7366587867453981
0.5499947281444774,0.7775754647393412,0.6158245404561361,0.7251264322730554
0.5506066364400527,0.7833713227227715,0.6147489547729492,0.7435965352898358
0.5562787564361796,0.778655849148462,0.623710036277771,0.7241469752751047
0.5567579953109517,0.7754732502005119,0.6090770562489828,0.7386236167474028
0.546742277986863,0.7809438543969425,0.637821098168691,0.7261834164851747
0.5661096292383531,0.7715688594503696,0.593904952208201,0.7336047677436333
0.5511524046168608,0.7771827898849264,0.6041862567265829,0.7345775720050415
