train_loss,train_accuracy,val_loss,val_accuracy
0.8896461620050318,0.5157258400135392,1.041078805923462,0.5767380725745964
0.8542449404211605,0.5582424397380418,1.1048629681269329,0.5250728853786701
0.8691614866256714,0.58561363353813,1.0164071122805278,0.5941100535550347
0.8838366199942196,0.5947812074770418,0.8480730454126993,0.6075617285194687
0.7938260646427379,0.6298946393598561,0.8648402889569601,0.5219459094985526
0.8073066718438092,0.5698437250433375,0.7076009511947632,0.681584080970347
0.7547953093753141,0.6564842019902616,0.7053990960121155,0.6936685881236215
0.7564938313820783,0.6821964584606914,0.810401976108551,0.5765498683373173
0.830238938331604,0.5419815926609776,0.7606714169184366,0.627789460949773
0.763626382631414,0.6765715474126318,0.687883178393046,0.7009575497003443
0.7180785571827608,0.6906549396580227,0.6942323446273804,0.6832570721195158
0.7043591772808748,0.6910181701922956,0.6785312096277872,0.6908697124207722
0.7258270873742945,0.682623231722842,0.6584680279095968,0.7143859849751414
0.703331354786368,0.6978427778029214,0.6447826226552328,0.7228221096902169
0.6851215783287498,0.7138702382244061,0.6384415229161581,0.7243814081668286
0.6765446066856384,0.7082700150854676,0.6568863391876221,0.7092239109727873
0.6582930684089661,0.7235897273061764,0.6373682816823324,0.7199148853005627
0.6650412538472343,0.7219668559114901,0.6361552476882935,0.7265983631699996
0.667337954044342,0.7215747328549619,0.6472757657368978,0.7171358321899372
0.6624041094499475,0.7268157566248266,0.6291417082150778,0.7301655694580788
0.653653555056628,0.7313612395284748,0.641277015209198,0.7186389046772682
0.6608183734557208,0.7302512715740289,0.6290056308110555,0.7160062137814996
0.6558729199802175,0.7275717438116338,0.6298497319221497,0.7283505902990822
0.6461066358229693,0.7265546844623192,0.6446521878242493,0.7080923077698161
0.6563350873834947,0.7256186617269873,0.6306776205698649,0.7170074607300673
0.6483994336689219,0.7267567980060763,0.6486326058705648,0.7079688982234563
0.6530656744452084,0.7259267779624532,0.6325441400210062,0.7139503745336312
0.6424431520349839,0.731811135040772,0.6372110446294149,0.7206115004073969
0.6505528793615454,0.7240393848765981,0.6436344981193542,0.7133566225162338
0.6420192648382748,0.7400359793601765,0.6342689990997314,0.7282470998192875
0.6425855124697966,0.7346375166956549,0.6500418583552042,0.7155866724790286
0.6391148567199707,0.7337857336263277,0.6357988119125366,0.7245666475422582
0.6429338525323307,0.738677471848948,0.6273479461669922,0.7194236899884539
0.6413270375307869,0.7342403312498967,0.6448577443758646,0.7120749860180747
0.6272701340563157,0.7496805011895785,0.6548736492792765,0.7142699481475107
0.6379056923529681,0.7417949975977969,0.6459999283154806,0.719636935593464
0.6528260076747221,0.7305487026469143,0.6300640106201172,0.7163447072279562
0.6348336549366221,0.7466241750703905,0.6554305950800577,0.7161863272996833
0.6229521176394295,0.7452656264679633,0.6326249837875366,0.7240496559289781
