train_loss,train_accuracy,val_loss,val_accuracy
0.8585023319019991,0.5231614274735458,1.0337568124135335,0.4990067879584366
0.8490427942836986,0.5575131110758003,1.007855772972107,0.57925701663221
0.8699623626821181,0.5750396457163275,0.9522201220194498,0.6267231172691258
0.8764158522381502,0.5644721507448236,0.812324583530426,0.542359649447244
0.7776204908595366,0.6270859057170899,0.7218406001726786,0.6855420224973049
0.7586985721307642,0.6313828726288769,0.8439884980519613,0.5072689100455162
0.8038159398471608,0.57221819053935,0.7172379891077677,0.6747170994337898
0.7703322066980249,0.647487218164729,0.9379434188206991,0.5167829238017325
0.8521913605577806,0.5698882458584115,0.7772289514541626,0.6518267227873836
0.7722939673592063,0.6532603248156902,0.8312915166219076,0.5957620941746559
0.8326222861514372,0.5784516534801549,1.0410179297129314,0.5607989872064145
1.0178078623378979,0.5784018697188755,0.7417547702789307,0.6480564678851114
0.7869737639146692,0.6017895645041784,0.7284353971481323,0.6759546951069567
0.8189337113324333,0.650683712964044,0.7733719348907471,0.6713779012535147
0.8291141706354478,0.6389393195052787,0.6603472034136454,0.7105212134351581
0.7224062085151672,0.6758939591417468,0.7159103751182556,0.6820368965795153
0.703582318390117,0.6922702949979758,0.6486212611198425,0.7161995598545916
0.6739670073284822,0.711893291707368,0.6546571056048075,0.7081801120359722
0.6623512155869428,0.7146006594533958,0.6247928341229757,0.7334843053532648
0.6569065837299123,0.714252486150987,0.6226576566696167,0.7261298938343802
0.649639318971073,0.7206605678263132,0.6279079715410868,0.719756462766238
0.645505172364852,0.7282116469316212,0.628354549407959,0.7267880291616429
0.6455552613033968,0.7281955389610174,0.6228332122166952,0.7333701294139908
0.6480960845947266,0.7172626770931714,0.6200938026110331,0.7207678376781614
0.6480891564313103,0.7281085424827642,0.6247533758481344,0.7153091860169543
0.6431276377509622,0.7272953544527766,0.6219589511553446,0.7285235124937186
0.6367565042832318,0.7285256055331927,0.6267984906832377,0.7242389641412452
0.6388988985734827,0.7330293204604084,0.6236168344815572,0.731111443963282
0.63666933073717,0.725699405979062,0.6157683928807577,0.7366584072190486
0.6362185092533336,0.7292840014546007,0.6295840740203857,0.7152092543760312
0.6316127075868494,0.7287913158279097,0.614907701810201,0.7343055541357542
0.6313236566150889,0.7332321643612237,0.6239270369211832,0.7266616787641195
0.6431060328203089,0.7267015627004919,0.6235956947008768,0.7217084439384901
0.630473305197323,0.7338807790105755,0.6146301825841268,0.729255895379984
0.6289437939138973,0.7316775277643787,0.6178613305091858,0.7301133791414361
0.6296929857310127,0.7303541042770219,0.6173165639241537,0.7237647806659463
0.6267489720793331,0.72993291752989,0.6219754616419474,0.7260574132342419
0.6375116355278913,0.7310081195668438,0.6137927174568176,0.7440295336484564
0.6263767796404222,0.7349370025212233,0.6313585638999939,0.721071408990689
0.6290868906413808,0.7379462804878725,0.6111722787221273,0.7434217201835439
0.6319064462886137,0.7368003699742518,0.6356566548347473,0.7104617203933624
0.6469446701162002,0.7229534518316096,0.6244867046674093,0.7258368375970309
0.6359576197231517,0.7369059106841122,0.6110572616259257,0.7464109669363115
0.6185552758329055,0.7393091678447616,0.6218717694282532,0.7255383201709539
0.6175614630474764,0.737572421816864,0.6204820871353149,0.7356446952628634
0.6182784613441018,0.7430487116957297,0.6389509638150533,0.7121927074911826
0.6244501085842357,0.7364637992182457,0.6075570384661356,0.7385283067710068
0.6332801615490633,0.7416468583119725,0.6092995206514994,0.7327438923697773
0.621715272174162,0.7365159936007888,0.6238575577735901,0.7230856090646319
0.6147820528815774,0.7400851189768369,0.6158771316210429,0.7249395036681975
0.6038965512724483,0.7494358834331724,0.6272158821423849,0.7263574892349784
0.6010416255277746,0.7529549953517471,0.6142241756121317,0.7423077764545264
0.6142671318615184,0.7474406022918618,0.6278278827667236,0.7210092122742039
0.6154240510042976,0.7433921273279963,0.6112326979637146,0.7418854700603803
0.6054775960305158,0.7555692785987961,0.6223973035812378,0.7253470739042772
0.6133335337919348,0.740576537137106,0.6185035109519958,0.7176282182372248
0.6030957523514243,0.7534951417739136,0.6085725029309591,0.7438979385761675
0.6100358577335582,0.7504806755197057,0.6088834603627523,0.7273774533747535
0.6141748288098503,0.7380600286980527,0.6110461155573527,0.7251486631783043
0.6099701593903935,0.7520325290750799,0.617579976717631,0.7299203525015466
0.5997603570713717,0.7531178414729024,0.6177251736323038,0.7284953282847471
0.6203712295083439,0.7449381482870555,0.6077004472414652,0.7375050423826517
0.6154048092225018,0.7431752321145264,0.6099614302317301,0.7340183784144502
0.6184571560691384,0.7434075762034765,0.5995448033014933,0.739556238035551
0.6018006486051223,0.7515770757131852,0.6147107481956482,0.7302080362984164
0.5987510400659898,0.7506352728400584,0.63418181737264,0.7103146424718778
0.6014313119299272,0.7485978710635459,0.5978470842043558,0.7424758935394827
0.6003263171981362,0.7494889332778543,0.6107900937398275,0.7256038028676505
0.6094804388635299,0.7471479249290407,0.6047993501027426,0.7367417406637372
0.602279535111259,0.7544980025818058,0.6076458891232809,0.7344265262834866
0.5975839320351096,0.754308899543207,0.6166271169980367,0.7209019725411404
0.5989369995453778,0.7540146971555141,0.6130402882893881,0.7241123646266144
0.5876489947823917,0.7569048597535012,0.6131234566370646,0.7279595605155836
0.5954729564049664,0.7574520316374835,0.6020066340764364,0.7412377107655125
0.5953355782172259,0.756399082611346,0.6157504121462504,0.719766787098922
0.6023158799199497,0.7512689407032597,0.598889152208964,0.7367731257044001
0.5962121942464043,0.7593759772367005,0.6339791218439738,0.7078757973143578
0.6008670330047607,0.7490079258337554,0.6050589084625244,0.7433045971767381
0.6011005008921904,0.7521973788246098,0.6032377680142721,0.7402735059131603
0.5877390240921694,0.76191197189347,0.6473192572593689,0.7109449941654238
0.5856321874786826,0.758666012572838,0.5951880613962809,0.7361172799967264
0.5887879343593821,0.7601958619718151,0.6205425262451172,0.7214481300566286
0.5960925501935622,0.7501645024542318,0.6165229082107544,0.7346381960342022
0.5863852290546193,0.7653717746646881,0.6001259883244833,0.7419833544943656
0.5905398638809428,0.7568099113843854,0.6092038949330648,0.7310221401010129
0.5865210049292621,0.7636006790952481,0.6225728193918864,0.7281304513098606
0.58655765302041,0.7611391553785258,0.6108191013336182,0.7318235005182752
0.5898698603405672,0.7634488617646443,0.5946542223294576,0.7317897489858151
0.5985338915796841,0.7549388508532839,0.6115359862645467,0.7346618411095839
0.5944193776916055,0.7522455764867682,0.6068930625915527,0.7278426530087367
0.5934136194341323,0.7631520921598978,0.6207801898320516,0.7347378405168165
0.5759623103282031,0.7657918534862267,0.6260696649551392,0.7227207436926344
0.5790842631283928,0.7612908013388586,0.5968692501386007,0.7365383214029674
0.5868421109283671,0.7643233284353582,0.6206075151761373,0.7301950614978905
0.6019699573516846,0.7508815231138544,0.6128230094909668,0.7295714656026683
0.5864167301093831,0.7577265986391878,0.6032783587773641,0.7456831234658793
0.5850918678676381,0.7614887319951675,0.6151148279507955,0.7327648419808868
0.5956526083104751,0.7558318475348692,0.5951090256373087,0.7410458200462388
0.5775560421102187,0.770486646978599,0.6118306914965311,0.7346413750595208
0.5789209797101862,0.7667777332150516,0.616487443447113,0.720718224479684
0.5744961430044735,0.7748798569067037,0.6094357967376709,0.7383674137099036
0.5799093965221854,0.7659305185777535,0.5996370514233907,0.733649357805309
0.5858055966741899,0.7604540600181657,0.605429212252299,0.7355893218736463
0.5925504880792954,0.7643874891044022,0.6068157951037089,0.7292648278574361
0.598132477087133,0.7557043220821371,0.5948452552159628,0.7445512586154871
0.5860288686612073,0.7654122297977287,0.6148579716682434,0.730192212606681
0.5792746386107277,0.7599850914028121,0.6144005258878072,0.7348090215416411
0.5870470790302053,0.7608765922395677,0.5991934935251871,0.7449960505950265
0.582553002764197,0.7639216759044299,0.6201661626497904,0.7321475308459909
0.564693701617858,0.7748813045743849,0.6112828850746155,0.7222503417173703
0.5784963439492619,0.7717341896888859,0.610334038734436,0.7278261349128634
0.5670903325080872,0.7655725601460207,0.6238073110580444,0.7241471106393593
0.5755490695728975,0.7687930362053615,0.605151891708374,0.7382475968162171
0.5726514598902535,0.7707572475953676,0.625170091787974,0.7178432607033159
0.5695460894528557,0.7664674638698658,0.6016133824984232,0.7373881408145434
0.5782650095574996,0.7710088730049954,0.6050146818161011,0.7358441683603189
