loss,acc,val_loss,val_acc
0.48147696380813915,0.7763247282608696,0.4503038004040718,0.7830255681818182
0.47356510162353516,0.7802309782608696,0.4616301159063975,0.7700047348484849
0.5026795640587807,0.7606997282608696,0.44742778688669205,0.7754261363636363
0.47325799738367397,0.7867413949275363,0.4488489255309105,0.774124053030303
0.48354383061329526,0.7750226449275363,0.4490337719519933,0.7778172348484849
0.45192404339710873,0.7810235507246377,0.44495876630147296,0.7793323863636363
0.45563345154126483,0.7750226449275363,0.4464510654409726,0.7778172348484849
0.4417504668235779,0.7828351449275363,0.44164900730053586,0.7782433712121213
0.44437917942802113,0.7802309782608696,0.44334188600381214,0.7843276515151515
0.43900874877969426,0.7758152173913043,0.4404428352912267,0.7793323863636363
0.4447966280082862,0.7828351449275363,0.4524010196328163,0.7765151515151515
0.44941625744104385,0.769814311594203,0.44819531341393787,0.7860558712121213
0.46043238540490466,0.781533061594203,0.46908798317114514,0.7795454545454547
0.49357205629348755,0.7667006340579711,0.4450336421529452,0.7886600378787879
0.4949871376156807,0.7789288949275363,0.4593302731712659,0.7767282196969697
0.5361163156727949,0.730751811594203,0.4430193156003952,0.7843276515151515
0.46454134086767834,0.7841372282608696,0.4407554765542348,0.7845407196969697
0.46046330655614537,0.7802309782608696,0.45232875396807987,0.7726089015151515
0.43677445128560066,0.7818161231884058,0.44296805808941525,0.7791193181818182
0.44573870052893955,0.7828351449275363,0.4547581548492114,0.7767282196969697
0.4570144588748614,0.781533061594203,0.43935490896304447,0.7821496212121213
0.4534086516747872,0.7828351449275363,0.44223422805468243,0.7830255681818182
0.46634726971387863,0.773720561594203,0.4364527314901352,0.7847537878787879
0.44291420343021554,0.7828351449275363,0.4348210742076238,0.7795454545454547
0.44878138105074566,0.777626811594203,0.437945897380511,0.7910511363636363
0.4323030213514964,0.785439311594203,0.43350013593832654,0.7834517045454547
0.4366818716128667,0.7880434782608696,0.43803131580352783,0.785842803030303
0.43336623162031174,0.7867413949275363,0.43227388709783554,0.7834517045454547
0.43632933869957924,0.789345561594203,0.4394731844464938,0.785842803030303
0.4440316992501418,0.7841372282608696,0.43153080095847446,0.7834517045454547
0.4472886696457863,0.785439311594203,0.4464774156610171,0.7808475378787879
0.4728004237016042,0.7763247282608696,0.43253011256456375,0.7873579545454547
0.46664695007105667,0.7867413949275363,0.44284993161757785,0.7754261363636363
0.49910785009463626,0.7593976449275363,0.4320192486047745,0.7886600378787879
0.4581555152932803,0.785439311594203,0.43144893149534863,0.7847537878787879
0.4630620914200942,0.785439311594203,0.4374089241027832,0.7873579545454547
0.43450731101135415,0.785439311594203,0.43105248858531314,0.7862689393939394
0.43557411183913547,0.7828351449275363,0.4333106204867363,0.7791193181818182
0.4271978388230006,0.785439311594203,0.42730020731687546,0.7821496212121213
0.4296560436487198,0.789345561594203,0.431852621336778,0.7886600378787879
0.4319660725692908,0.781533061594203,0.4261460130413373,0.7834517045454547
0.42973728353778523,0.7906476449275363,0.43080928176641464,0.7832386363636363
0.4384011911849181,0.7841372282608696,0.4253406971693039,0.7847537878787879
0.4358696738878886,0.7880434782608696,0.4369383454322815,0.7756392045454547
0.454461461553971,0.7880434782608696,0.428218349814415,0.7860558712121213
0.4496619092921416,0.781533061594203,0.4361182004213333,0.7769412878787879
0.47086163361867267,0.773720561594203,0.4309190387527148,0.7847537878787879
0.4626532271504402,0.7867413949275363,0.4382705216606458,0.7771543560606061
0.47924680014451343,0.773720561594203,0.43356654793024063,0.7860558712121213
0.45486471615731716,0.781533061594203,0.4317512686053912,0.7886600378787879
0.46038664256532985,0.7802309782608696,0.4304337725043297,0.7834517045454547
0.42984300789733726,0.785439311594203,0.42610591650009155,0.7834517045454547
0.4339556855460008,0.7846467391304347,0.43113480259974796,0.7771543560606061
0.4235208711276452,0.7841372282608696,0.425473690032959,0.7860558712121213
0.42889999225735664,0.7911571557971014,0.4322037970026334,0.7799715909090909
0.4327828387419383,0.7789288949275363,0.4250587398807208,0.7888731060606061
0.43174940906465054,0.7911571557971014,0.4297163312633832,0.7732481060606061
0.44273296743631363,0.7919497282608696,0.42342181255420047,0.7860558712121213
0.4376818972329299,0.7872509057971014,0.43247875819603604,0.7799715909090909
0.45562024414539337,0.7841372282608696,0.42642777661482495,0.7901751893939394
0.440585033968091,0.7802309782608696,0.427598496278127,0.7838778409090909
0.455586268256108,0.7859488224637681,0.4253523995478948,0.7838778409090909
0.4319426727791627,0.7867413949275363,0.4257284551858902,0.7860558712121213
0.4401234028240045,0.785439311594203,0.4273606712619464,0.7847537878787879
0.426691606019934,0.789345561594203,0.424122874935468,0.7860558712121213
0.43008362129330635,0.7789288949275363,0.4237232953310013,0.7847537878787879
0.42533806649347145,0.7880434782608696,0.42503639310598373,0.7873579545454547
0.4293188974261284,0.7802309782608696,0.42394355187813443,0.7834517045454547
0.42519338615238667,0.7950634057971014,0.42572446664174396,0.7812736742424242
0.43341205765803653,0.7841372282608696,0.42168405403693515,0.7821496212121213
0.4300315026193857,0.7924592391304347,0.43122966090838116,0.7864820075757576
0.44332273428638774,0.7875339673913043,0.42461583266655606,0.7886600378787879
0.4430479444563389,0.7872509057971014,0.44287223120530445,0.7804214015151515
0.4770250543951988,0.7711163949275363,0.4260236968596776,0.7901751893939394
0.466650598992904,0.7846467391304347,0.44005415340264636,0.7797585227272728
0.4995499861737092,0.7606997282608696,0.4318046470483144,0.7821496212121213
0.4611973389983177,0.777626811594203,0.4280303046107292,0.7821496212121213
0.4651580788195133,0.7794384057971014,0.4299636532862981,0.7743371212121213
0.4259542115032673,0.7841372282608696,0.42470578600962955,0.7860558712121213
0.4313698907693227,0.7820425724637681,0.4290689677000046,0.7771543560606061
0.42101897050937015,0.781533061594203,0.421703964471817,0.7873579545454547
0.4262679914633433,0.7898550724637681,0.4292452360192935,0.7838778409090909
0.4324139741559823,0.7841372282608696,0.4230780402819316,0.7899621212121213
0.429221107934912,0.7924592391304347,0.42567503700653714,0.7838778409090909
0.44161344567934674,0.7976675724637681,0.4216601029038429,0.7808475378787879
0.4306275409956773,0.785439311594203,0.4269149700800578,0.7825757575757576
0.44250354791680974,0.7880434782608696,0.42342378695805866,0.7821496212121213
0.429306335747242,0.7906476449275363,0.42184390872716904,0.7812736742424242
0.4373094104230404,0.7950634057971014,0.42168883482615155,0.7786695075757576
0.4230857864022255,0.7828351449275363,0.42289475599924725,0.7821496212121213
0.4304309810201327,0.781533061594203,0.42309784640868503,0.7795454545454547
0.4211394252876441,0.7880434782608696,0.41999075065056485,0.7769412878787879
0.42441326379776,0.7833446557971014,0.4206402177611987,0.7760653409090909
0.42031778519352275,0.7789288949275363,0.4213935558994611,0.7782433712121213
0.42200765882929164,0.7833446557971014,0.41966282327969867,0.7851799242424242
0.4211563318967819,0.7859488224637681,0.42297862470149994,0.7799715909090909
0.42286907384792966,0.7758152173913043,0.4197684625784556,0.7793323863636363
0.42354239895939827,0.7937613224637681,0.42769184956947964,0.7877840909090909
0.4296780787408352,0.7836277173913043,0.42334893594185513,0.7925662878787879
0.43530701100826263,0.793251811594203,0.44413159787654877,0.7802083333333334
0.4636870672305425,0.7667006340579711,0.4382320394118627,0.7912642045454547
0.49575685895979404,0.7771173007246377,0.49531136204799014,0.7565577651515151
0.5917172506451607,0.6656476449275363,0.4362037902077039,0.7901751893939394
0.5087135018159946,0.7677196557971014,0.42831283311049145,0.7847537878787879
0.489408856878678,0.7497735507246377,0.44854290783405304,0.77890625
0.42495016877849895,0.7833446557971014,0.4321402385830879,0.7875710227272728
0.43309952939550084,0.7898550724637681,0.43694201360146206,0.7860558712121213
0.4404110771914323,0.7880434782608696,0.4233654662966728,0.7847537878787879
0.42933504407604534,0.7906476449275363,0.4216395815213521,0.7823626893939394
0.43415818984309834,0.7911571557971014,0.4248969530065854,0.7825757575757576
0.41814499348402023,0.785439311594203,0.42009830723206204,0.7834517045454547
0.4233074001967907,0.7872509057971014,0.4249752461910248,0.7851799242424242
0.4227153460184733,0.7841372282608696,0.41968337446451187,0.7821496212121213
0.42310136556625366,0.7885529891304347,0.42424192527929944,0.7799715909090909
0.4300905155638854,0.7945538949275363,0.4198637281854947,0.7847537878787879
0.4233201580742995,0.7885529891304347,0.42174915224313736,0.7786695075757576
0.4305645351608594,0.7924592391304347,0.4198106775681178,0.7838778409090909
0.4213269439836343,0.7911571557971014,0.41956548144419986,0.7786695075757576
0.42873337864875793,0.7924592391304347,0.41983408232529956,0.7786695075757576
0.41959038004279137,0.7911571557971014,0.4203027089436849,0.7825757575757576
0.4245741938551267,0.7872509057971014,0.41949867457151413,0.7851799242424242
0.41841475044687587,0.7872509057971014,0.4198225686947505,0.7838778409090909
0.4235135739048322,0.7846467391304347,0.42026331275701523,0.7851799242424242
0.41945425048470497,0.7911571557971014,0.41953877607981366,0.7799715909090909
0.42114946867028874,0.7846467391304347,0.41986797998348874,0.7825757575757576
0.4226864365239938,0.7898550724637681,0.42302421232064563,0.7838778409090909
0.4256589226424694,0.7823256340579711,0.420740785698096,0.7832386363636363
0.4265011151631673,0.7906476449275363,0.4327241952220599,0.7938683712121213
0.43818994238972664,0.7919497282608696,0.4284689128398895,0.7873579545454547
0.4566310402005911,0.7836277173913043,0.466433418293794,0.7786931818181818
0.5167444559435049,0.7294497282608696,0.42859771102666855,0.7886600378787879
0.5023114594320456,0.7729279891304347,0.4407779897252719,0.7908380681818182
0.5389886572957039,0.6911798007246377,0.43981779863437015,0.7869318181818182
0.45693831890821457,0.7885529891304347,0.42756666491429013,0.7901751893939394
0.4429864399135113,0.7833446557971014,0.44147281845410663,0.7825757575757576
0.42847006271282834,0.7872509057971014,0.42938772092262906,0.7860558712121213
0.43113991990685463,0.7898550724637681,0.4301224996646245,0.7799715909090909
0.43601643418272334,0.7919497282608696,0.423513725399971,0.7821496212121213
0.42955316603183746,0.7919497282608696,0.42297246555487317,0.7864820075757576
0.43478453283508617,0.7950634057971014,0.4229948545495669,0.7838778409090909
0.4227184516688188,0.785439311594203,0.4220209742585818,0.7823626893939394
0.42769421140352887,0.7885529891304347,0.42229390889406204,0.7812736742424242
0.41890185823043186,0.785439311594203,0.41944607595602673,0.7836647727272728
0.42250414316852886,0.7846467391304347,0.42242277165253955,0.7812736742424242
0.4198442039390405,0.781533061594203,0.4189225360751152,0.7873579545454547
0.42015259340405464,0.7885529891304347,0.42097725967566174,0.7877840909090909
0.42141979187726974,0.7898550724637681,0.4173876841862996,0.7875710227272728
0.42096194128195447,0.7963654891304347,0.4225739116470019,0.7875710227272728
0.4268501748641332,0.7958559782608696,0.4191225841641426,0.7845407196969697
0.42778832527498406,0.7919497282608696,0.42793520788351697,0.7953835227272728
0.4438471471269925,0.7802309782608696,0.42169485489527386,0.7871448863636363
0.44712025548021,0.7872509057971014,0.43576877067486447,0.7923532196969697
0.4763462617993355,0.7690217391304347,0.421143613755703,0.7845407196969697
0.4551572451988856,0.7859488224637681,0.4264579216639201,0.7912642045454547
0.4760393922527631,0.754189311594203,0.4232335239648819,0.7903882575757576
0.43787178955972195,0.789345561594203,0.41951725135246914,0.7851799242424242
0.44038916130860645,0.7989696557971014,0.4272340362270673,0.7903882575757576
0.4193908671538035,0.7797214673913043,0.42092258234818775,0.7832386363636363
0.42351533224185306,0.7911571557971014,0.42334168404340744,0.7916903409090909
0.42055189857880276,0.7872509057971014,0.4175127496321996,0.7862689393939394
0.42062989870707196,0.7924592391304347,0.4200371156136195,0.7890861742424242
0.42410798122485477,0.8015738224637681,0.41734235485394794,0.7825757575757576
0.4204363636672497,0.7924592391304347,0.42164888978004456,0.7890861742424242
0.4280007431904475,0.797158061594203,0.41761212795972824,0.7875710227272728
0.42707497626543045,0.7937613224637681,0.4242974693576495,0.7995028409090909
0.4394100283583005,0.793251811594203,0.41812126835187274,0.7847537878787879
0.43938195643325645,0.7880434782608696,0.4311407307783763,0.7923532196969697
0.46466346085071564,0.777626811594203,0.4191535810629527,0.7884469696969697
0.45438502604762715,0.781533061594203,0.4291979943712552,0.7979876893939394
0.48358238240083057,0.7528872282608696,0.4174584423502286,0.7838778409090909
0.44092442467808723,0.7867413949275363,0.4175596758723259,0.7851799242424242
0.4463050377865632,0.7919497282608696,0.42203325281540555,0.7940814393939394
0.4170211646705866,0.7849298007246377,0.4172286440928777,0.7901751893939394
0.42429376269380253,0.7937613224637681,0.42397817472616833,0.7942945075757576
0.41763417546947795,0.7880434782608696,0.4177396049102147,0.7875710227272728
0.4202137440443039,0.7885529891304347,0.42218340933322906,0.8005918560606061
0.4273342651625474,0.7997622282608696,0.41570376853148144,0.7914772727272728
0.4248632751405239,0.7911571557971014,0.42345921446879703,0.7940814393939394
0.43727664401133853,0.801064311594203,0.4170116111636162,0.7901751893939394
0.4289512261748314,0.7885529891304347,0.4202939569950104,0.7995028409090909
0.4437934805949529,0.7963654891304347,0.41612176845471066,0.7838778409090909
0.42480364069342613,0.7898550724637681,0.41666452089945477,0.7864820075757576
0.436091930915912,0.801064311594203,0.4178487906853358,0.7890861742424242
0.41876188355187577,0.789345561594203,0.416078361372153,0.7849668560606061
0.4234192669391632,0.7950634057971014,0.4170427496234576,0.7890861742424242
0.41510228998959064,0.785439311594203,0.4159846181670825,0.7823626893939394
0.4196490856508414,0.7872509057971014,0.41848812997341156,0.7903882575757576
0.4156640774259965,0.7841372282608696,0.4155260697007179,0.7836647727272728
0.4177619492014249,0.7872509057971014,0.4193858553965886,0.7955965909090909
0.4166481134792169,0.7958559782608696,0.41570263852675754,0.7875710227272728
0.42219404006997746,0.7924592391304347,0.4277773102124532,0.7977746212121213
0.4323492894570033,0.7979506340579711,0.42356043805678684,0.7899621212121213
0.4420068748295307,0.7836277173913043,0.4465366303920746,0.7841145833333334
0.47812557592988014,0.7546988224637681,0.43190079430739087,0.7884469696969697
0.4860630122323831,0.7859488224637681,0.4434987008571625,0.7910511363636363
0.5187863993148009,0.7312613224637681,0.43020335336526233,0.7812736742424242
0.4738493487238884,0.7789288949275363,0.4323219582438469,0.7849668560606061
0.4799763709306717,0.7690217391304347,0.4377450222770373,0.7784564393939394
0.43410170699159306,0.7872509057971014,0.4311647613843282,0.7823626893939394
0.43515345081686974,0.7885529891304347,0.4358271658420563,0.7890861742424242
0.42845876639087993,0.781533061594203,0.42690618336200714,0.7769412878787879
0.42977240433295566,0.7872509057971014,0.4287714958190918,0.7812736742424242
0.43503474319974583,0.7924592391304347,0.42537052432696026,0.7773674242424242
0.42605795214573544,0.7833446557971014,0.4247625097632408,0.7799715909090909
0.4321073380609353,0.7924592391304347,0.42596423129240674,0.7812736742424242
0.4234338899453481,0.7859488224637681,0.42392244438330334,0.7799715909090909
0.42591295888026554,0.7820425724637681,0.4253796562552452,0.7799715909090909
0.42292190839846927,0.7833446557971014,0.42323044190804165,0.7797585227272728
0.4248008231321971,0.7872509057971014,0.4257461354136467,0.7825757575757576
0.424641739577055,0.7807404891304347,0.4231176475683848,0.7771543560606061
0.4255421819786231,0.7859488224637681,0.4289835865298907,0.7851799242424242
0.4309029007951419,0.7880434782608696,0.4245656604568164,0.7847537878787879
0.43056320150693256,0.7911571557971014,0.4309815193216006,0.7955965909090909
0.4419228198627631,0.7989696557971014,0.42448756595452625,0.7795454545454547
0.4412578015277783,0.785439311594203,0.43999990075826645,0.7964725378787879
0.4693223275244236,0.7828351449275363,0.42858437448740005,0.7860558712121213
0.45650842661658925,0.7833446557971014,0.43266870081424713,0.7940814393939394
0.47486692915360135,0.7651154891304347,0.42698049545288086,0.7903882575757576
0.4392561999460061,0.7880434782608696,0.42491228381792706,0.7760653409090909
0.44480528806646663,0.7911571557971014,0.4306898390253385,0.7812736742424242
0.42558471113443375,0.781533061594203,0.42582626392443973,0.7821496212121213
0.42965686321258545,0.7807404891304347,0.42928700397411984,0.7864820075757576
0.42461898798743886,0.7794384057971014,0.4243607247869174,0.7769412878787879
0.4260952981809775,0.7885529891304347,0.4270651116967201,0.7890861742424242
0.4291807698706786,0.7924592391304347,0.42382487157980603,0.7797585227272728
0.42886874203880626,0.7833446557971014,0.43102676918109256,0.7914772727272728
0.4414435463647048,0.7867413949275363,0.42575815320014954,0.781936553030303
0.43654779717326164,0.7885529891304347,0.42958933860063553,0.7942945075757576
0.4491129045685132,0.7937613224637681,0.4243164733052254,0.7786695075757576
0.44005747760335606,0.7911571557971014,0.4314451615015666,0.7940814393939394
0.4600357959667842,0.7859488224637681,0.4261390765508016,0.7821496212121213
0.4416093708326419,0.7833446557971014,0.42678500960270566,0.7864820075757576
0.45078625281651813,0.7950634057971014,0.4245896066228549,0.7838778409090909
0.43011598102748394,0.7898550724637681,0.4233279302716255,0.7773674242424242
0.43629108741879463,0.7950634057971014,0.4245487501223882,0.7799715909090909
0.423491803308328,0.7833446557971014,0.42262519399325055,0.7799715909090909
0.42857081939776737,0.7898550724637681,0.4245695620775223,0.7825757575757576
0.4217756825188796,0.785439311594203,0.4222974628210068,0.7784564393939394
0.42476911718646687,0.7833446557971014,0.4247930223743121,0.7838778409090909
0.4225972220301628,0.781533061594203,0.4220968733231227,0.7849668560606061
0.4233705773949623,0.7846467391304347,0.4234275072813034,0.7916903409090909
0.4213680028915405,0.7906476449275363,0.4203857133785884,0.7849668560606061
0.42655280232429504,0.7859488224637681,0.42884574085474014,0.7992897727272728
0.4326492299636205,0.7984601449275363,0.42057512948910397,0.7925662878787879
0.4388693862905105,0.7872509057971014,0.4389951601624489,0.7923532196969697
0.47292064254482585,0.7677196557971014,0.41955647865931195,0.7862689393939394
0.46623147279024124,0.7859488224637681,0.43879543741544086,0.7923532196969697
0.5110302281876405,0.726845561594203,0.4228773017724355,0.7864820075757576
0.4481826890259981,0.7828351449275363,0.41973067820072174,0.7836647727272728
0.4477374404668808,0.7906476449275363,0.43086921920379,0.7912642045454547
0.4178822947045167,0.789345561594203,0.4208171417315801,0.7873579545454547
0.4240010070304076,0.7880434782608696,0.42826196551322937,0.7992897727272728
0.42884383723139763,0.7958559782608696,0.41895416875680286,0.7940814393939394
0.4263620004057884,0.7950634057971014,0.42279526342948276,0.7942945075757576
0.4362795986235142,0.8054800724637681,0.417027768989404,0.7877840909090909
0.4238705306003491,0.7911571557971014,0.41845713059107464,0.7903882575757576
0.43204305320978165,0.8028759057971014,0.4179752270380656,0.7812736742424242
0.4200598783791065,0.7872509057971014,0.4173675701022148,0.7877840909090909
0.4258420765399933,0.7976675724637681,0.41674040257930756,0.7864820075757576
0.41737745702266693,0.7911571557971014,0.4180406207839648,0.7877840909090909
0.423591036349535,0.7984601449275363,0.41662826637427014,0.7836647727272728
0.41796529789765674,0.7898550724637681,0.41749916474024457,0.7942945075757576
0.42202570537726086,0.8015738224637681,0.4156045963366826,0.7836647727272728
0.41963745405276615,0.7859488224637681,0.4224438766638438,0.7995028409090909
0.4309067688882351,0.7997622282608696,0.41693202406167984,0.7886600378787879
0.43173446878790855,0.7937613224637681,0.43035897612571716,0.7951704545454547
0.4563281374673049,0.7885529891304347,0.41745173931121826,0.7886600378787879
0.45183743846913177,0.7828351449275363,0.4357346221804619,0.7882339015151515
0.49299383784333867,0.7481884057971014,0.4184867888689041,0.7838778409090909
0.4463830019036929,0.7846467391304347,0.41766249388456345,0.7864820075757576
0.4501027750472228,0.7924592391304347,0.42350654552380246,0.7995028409090909
0.41729954195519287,0.7867413949275363,0.41787829498449963,0.7862689393939394
0.4207119084894657,0.7898550724637681,0.42168745398521423,0.7968986742424242
0.41782082493106526,0.7867413949275363,0.4153251101573308,0.7875710227272728
0.418336200217406,0.7898550724637681,0.41918586442867917,0.7955965909090909
0.42565353711446124,0.8023663949275363,0.41428806881109875,0.7836647727272728
0.4220387600362301,0.7937613224637681,0.4215710163116455,0.7955965909090909
0.4367726941903432,0.8002717391304347,0.4157289092739423,0.7862689393939394
0.42771690463026363,0.7924592391304347,0.4172114258011182,0.7942945075757576
0.44020675619443256,0.7989696557971014,0.4144173463185628,0.7851799242424242
0.4211673519263665,0.7898550724637681,0.4185537298520406,0.7903882575757576
0.435538824647665,0.7937613224637681,0.41641948372125626,0.7823626893939394
0.42093822980920476,0.7924592391304347,0.415114921828111,0.7903882575757576
0.4267722728351752,0.8067821557971014,0.41544122248888016,0.7929924242424242
0.4146909974515438,0.7919497282608696,0.4136984497308731,0.7862689393939394
0.42058060814936954,0.7963654891304347,0.41651178896427155,0.7851799242424242
0.4145599367717902,0.7911571557971014,0.4172618438800176,0.7877840909090909
0.419413760304451,0.7911571557971014,0.41603565712769824,0.7823626893939394
0.41457728544871014,0.7885529891304347,0.4150449683268865,0.7890861742424242
0.41680393864711124,0.7963654891304347,0.4125833387176196,0.7877840909090909
0.4128018034001191,0.7950634057971014,0.41350092242161435,0.7903882575757576
0.41570411746700603,0.7958559782608696,0.4125168447693189,0.7849668560606061
0.4163832888007164,0.7898550724637681,0.42272155980269116,0.8008049242424242
0.42836451530456543,0.801064311594203,0.4177641620238622,0.7938683712121213
0.4381442479789257,0.7880434782608696,0.4424139161904653,0.7828125
0.4853343206147353,0.7429800724637681,0.4270219753185908,0.7860558712121213
0.48423555369178456,0.7846467391304347,0.4532805308699608,0.7843276515151515
0.5385740498701731,0.7182404891304347,0.4348283236225446,0.7821496212121213
0.4843682584663232,0.7885529891304347,0.4334389666716258,0.7834517045454547
0.47577036296327907,0.7763247282608696,0.4447559788823128,0.7847537878787879
0.4317054934799671,0.7872509057971014,0.43542160590489704,0.7901751893939394
0.4345972140630086,0.7846467391304347,0.4357283761103948,0.7890861742424242
0.4331172692279021,0.7898550724637681,0.42449795951445896,0.7808475378787879
0.4289914903541406,0.7924592391304347,0.423699085911115,0.7864820075757576
0.4330008650819461,0.7989696557971014,0.4226291502515475,0.7864820075757576
0.42251743500431377,0.7846467391304347,0.4177810475230217,0.7825757575757576
0.42196204016606015,0.7872509057971014,0.4188598518570264,0.7890861742424242
0.41584259271621704,0.7872509057971014,0.41751288374265033,0.7864820075757576
0.4188469226161639,0.7833446557971014,0.41857417672872543,0.7877840909090909
0.41790513570110005,0.785439311594203,0.4158072844147682,0.7875710227272728
0.4161465602616469,0.7898550724637681,0.41795555502176285,0.7877840909090909
0.42146605004866916,0.7976675724637681,0.41681012759606045,0.7838778409090909
0.41816020756959915,0.7919497282608696,0.41824347774187726,0.7810606060606061
0.4195297993719578,0.7880434782608696,0.41444959739844006,0.7810606060606061
0.4141843703885873,0.7924592391304347,0.41496272881825763,0.7890861742424242
0.4171139473716418,0.7963654891304347,0.41424831251303357,0.7836647727272728
0.414104949682951,0.793251811594203,0.4156077528993289,0.7849668560606061
0.41906944662332535,0.7976675724637681,0.41887685656547546,0.7903882575757576
0.41774817556142807,0.7867413949275363,0.4179324209690094,0.7875710227272728
0.41756507257620495,0.7885529891304347,0.4154507170120875,0.7890861742424242
0.414407841861248,0.7911571557971014,0.41422734161218006,0.7849668560606061
0.41408446431159973,0.7859488224637681,0.41819990674654645,0.7942945075757576
0.4194833276172479,0.7919497282608696,0.4153728758295377,0.7875710227272728
0.4228079132735729,0.7950634057971014,0.42910731335481006,0.7925662878787879
0.43725409855445224,0.7945538949275363,0.4245140155156453,0.7912642045454547
0.4540311886618535,0.7823256340579711,0.46457116802533466,0.7695785984848484
0.5245841691891352,0.7091259057971014,0.43408465882142383,0.778030303030303
0.49407365421454114,0.7820425724637681,0.4418157786130905,0.7914772727272728
0.523955891529719,0.722939311594203,0.44143419216076535,0.7825757575757576
0.4536593407392502,0.7794384057971014,0.4329283684492111,0.7875710227272728
0.4418891097108523,0.7823256340579711,0.4406182219584783,0.785842803030303
0.42896659920612973,0.777626811594203,0.42810236662626266,0.7782433712121213
0.43018996715545654,0.7872509057971014,0.4277185648679733,0.7786695075757576
0.4340195966263612,0.7885529891304347,0.430748055378596,0.7812736742424242
0.43106509745121,0.7807404891304347,0.430492768685023,0.7747632575757576
0.4363306214412053,0.7768342391304347,0.4302852402130763,0.7795454545454547
0.4294421610732873,0.7859488224637681,0.4265064522624016,0.7773674242424242
0.4295094261566798,0.7872509057971014,0.4255437230070432,0.7825757575757576
0.4236115987102191,0.7794384057971014,0.4243355989456177,0.7786695075757576
0.42703962201873463,0.7807404891304347,0.4239528800050418,0.7786695075757576
0.42319373165567714,0.7794384057971014,0.42432382454474765,0.7786695075757576
0.42565106973052025,0.7833446557971014,0.42434532195329666,0.7812736742424242
0.4226812695463498,0.781533061594203,0.42165827254454297,0.7782433712121213
0.4229915092388789,0.7833446557971014,0.42519916345675784,0.7851799242424242
0.4253120745221774,0.7841372282608696,0.4235495775938034,0.7836647727272728
0.4254240927596887,0.7846467391304347,0.4249717891216278,0.7799715909090909
0.42855435982346535,0.7872509057971014,0.4237944309910138,0.7756392045454547
0.4302457260588805,0.7872509057971014,0.4378155842423439,0.7916903409090909
0.44773300737142563,0.789345561594203,0.43342763433853787,0.7834517045454547
0.4528711972137292,0.7872509057971014,0.4428829550743103,0.7923532196969697
0.4847293123602867,0.7560009057971014,0.43475333352883655,0.7810606060606061
0.46526487295826274,0.7807404891304347,0.43688080956538516,0.7864820075757576
0.4845697619020939,0.7690217391304347,0.4385284408926964,0.7767282196969697
0.4552483316510916,0.7789288949275363,0.43212735652923584,0.7769412878787879
