train_loss,train_accuracy,val_loss,val_accuracy
0.8766994371133692,0.511552737369212,1.1309410730997722,0.5429616998309723
0.8486288961242227,0.5384845923712254,1.092766284942627,0.5101349297508138
0.8787685387274798,0.5417101652160085,1.1572308540344238,0.5733322112370142
0.8808517876793357,0.5411249471158232,0.9128223657608032,0.5486015102936905
0.8200939613230088,0.5622700483657272,0.9009250601132711,0.5078966925020423
0.8201125053798451,0.5516435993831569,0.8024938503901163,0.6329964181209476
0.7737563568003037,0.635675000749998,0.7928118109703064,0.6229126273681195
0.7817762494087219,0.5926484946503042,0.8379881381988525,0.5826226899820498
0.799145544276518,0.6200611305357808,0.9262634515762329,0.6419409058743325
0.8205795042655047,0.6153700928504199,0.8575227459271749,0.4921033074979577
0.8408497151206521,0.5229457709457724,0.7730381488800049,0.643297249079053
0.7303120213396409,0.6605398917627407,0.7297234733899435,0.6915114032878599
0.7012603738728691,0.6900787774331691,0.7247576316197714,0.6890382139316337
0.6953290876220254,0.694271989950559,0.7279818455378214,0.6940785921562479
0.7179834632312551,0.68998228023741,0.8354465961456299,0.592046694697037
0.81729196099674,0.5794914235424347,0.7342542409896851,0.6870512167242241
0.7060581971617306,0.6877927732460055,0.7359015941619873,0.6863479403457454
0.7022556557374842,0.697942102742835,0.7409393588701884,0.686242949288688
0.7130756343112272,0.680576879989238,0.724954088528951,0.707811446959029
0.6863126789822298,0.6960112034546734,0.7207509875297546,0.6940800163925714
0.6896486071979299,0.6987309436848993,0.730199416478475,0.6959095640800578
0.7045427946483388,0.6893963913151422,0.7300015886624655,0.6971272614216266
0.7368092677172493,0.635691691925896,0.7252445419629415,0.6834388370983652
0.6840630594421836,0.7061371316642477,0.719491163889567,0.6997137449334168
0.6702669052516713,0.7080993167335438,0.7122301260630289,0.6953386821851794
0.684149798224954,0.6909611191590938,0.717291017373403,0.6894838191699524
0.6841168088071486,0.6973508518179484,0.7054389516512553,0.697555041422142
0.661934428355273,0.717640786376715,0.6871843934059143,0.7117407899102376
0.6709819856811973,0.7036242349767008,0.6881238222122192,0.7099017653435585
0.6534343291731441,0.7202920188435705,0.6914413571357727,0.6986482235367669
0.6512144909185522,0.7269398284964629,0.6902291377385458,0.7104256268076498
0.658487551352557,0.7106118013164968,0.682778000831604,0.7033272756087933
0.6563998741262099,0.7193768617681332,0.6837472915649414,0.7046478414264802
0.6466648648766911,0.7297477014146816,0.6802139679590861,0.7099979762537956
0.6453792452812195,0.7239913691268349,0.6810389757156372,0.708731526540833
0.6580049009884105,0.7137100234539152,0.6804352402687073,0.709188492954779
0.653318257892833,0.7148851189023112,0.6914976239204407,0.7012316025407473
0.6418661194689134,0.7326306399881428,0.6846275528271993,0.7095666164876228
0.6476678602835712,0.7260979056957393,0.6774827837944031,0.7072553057923056
0.6523959917180678,0.7139667459511838,0.6732302904129028,0.7219238027723303
0.6447722000234267,0.7259357602585482,0.6910142302513123,0.713520730413321
0.6470108558149898,0.7214055250724093,0.6828829844792684,0.7056280766814614
0.6516923448618721,0.7231349996351761,0.6661437352498373,0.7286509812068274
0.6446599399342257,0.7290874179147879,0.6865434050559998,0.7040503244930587
0.6344951250973869,0.7294354860712677,0.6819595098495483,0.7062165507008528
